claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
[DEBUNKED] Don't add fuel to claim Trump's 'Operation Invisible Pump' bans gas price signs | Snopes.com,https://www.snopes.com/fact-check/trump-operation-invisible-pump/,www.snopes.com,Don't add fuel to claim Trump's 'Operation Invisible Pump' bans gas price signs | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-03-13T13:03:34.702562
[DEBUNKED] Was Netanyahu killed in Iranian missile attack? Debunking claim | Snopes.com,https://www.snopes.com/news/2026/03/12/benjamin-netanyahu-dead-rumor/,www.snopes.com,Was Netanyahu killed in Iranian missile attack? Debunking claim | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-03-13T13:03:34.840089
[DEBUNKED] Does this video show 'Tibetan snow lion'? | Snopes.com,https://www.snopes.com/fact-check/video-tibetan-snow-lion/,www.snopes.com,Does this video show 'Tibetan snow lion'? | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-03-13T13:03:35.155281
[DEBUNKED] Did Ted Lieu play recording in Congress of Kash Patel admitting he was told to 'bury' Epstein investigation? | Snopes.com,https://www.snopes.com/fact-check/ted-lieu-kash-patel-recording/,www.snopes.com,Did Ted Lieu play recording in Congress of Kash Patel admitting he was told to 'bury' Epstein invest,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-03-13T13:03:35.272548
[DEBUNKED] Does Pam Bondi have Israeli passport? Here's the truth | Snopes.com,https://www.snopes.com/fact-check/pam-bondi-israeli-passport/,www.snopes.com,Does Pam Bondi have Israeli passport? Here's the truth | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-03-13T13:03:35.403852
"5 billion, about 10% of which belonged to Barron Trump (approximately $150 million)",https://www.snopes.com/news/2026/03/09/barron-trump-buy-oil/,www.snopes.com,Did Barron Trump buy $30M in oil days before Iran war began? Claim lacks evidence | Snopes.com,0,LOW,False,,,factcheck,2026-03-13T13:03:35.620627
"Launches are gone, about 60% and 64%, respectively",https://www.snopes.com/fact-check/trump-walking-no-legs-bombs/,www.snopes.com,Trump said people were 'walking around without legs' due to roadside bombs | Snopes.com,0,LOW,False,,,factcheck,2026-03-13T13:03:35.849026
[DEBUNKED] Posts claim Trump paid millions in settlements over allegations of sexually assaulting minors. There's no proof | Snopes.com,https://www.snopes.com/news/2026/03/10/trump-minors-settlements/,www.snopes.com,Posts claim Trump paid millions in settlements over allegations of sexually assaulting minors. There,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-03-13T13:03:35.977968
[DEBUNKED] Democrats requested probe into complaints military commanders used Christian rhetoric to justify Iran war | Snopes.com,https://www.snopes.com/fact-check/hegseth-iran-war-christian-rhetoric/,www.snopes.com,Democrats requested probe into complaints military commanders used Christian rhetoric to justify Ira,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-03-13T13:03:36.117855
[DEBUNKED] PolitiFact | Social media feeds are awash with Iran war misinformation. Here’s how to identify false imagery,http://www.politifact.com/article/2026/mar/12/identifying-fake-war-imagery-us-israel-iran/,www.politifact.com,PolitiFact | Social media feeds are awash with Iran war misinformation. Here’s how to identify false,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.politifact.com,factcheck,2026-03-13T13:03:36.487116
"Energy Information Administration estimated that in 2024, about 84% of it went to Asia, mostly to China, India, Japan and South Korea",http://www.politifact.com/article/2026/mar/11/hormuz-strategic-petroleum-reserve-iran-war/,www.politifact.com,PolitiFact | Ask PolitiFact: What is the Strait of Hormuz and how does it affect oil prices?,0,LOW,False,,,factcheck,2026-03-13T13:03:36.680498
The strait’s closure would also affect Middle Eastern oil producers’ ability to get their product to market; Saudi Arabia exports about 40% of the oil that passes through the strait,http://www.politifact.com/article/2026/mar/11/hormuz-strategic-petroleum-reserve-iran-war/,www.politifact.com,PolitiFact | Ask PolitiFact: What is the Strait of Hormuz and how does it affect oil prices?,0,LOW,False,,,factcheck,2026-03-13T13:03:36.772939
"[DEBUNKED] PolitiFact | Israel’s National Security Minister Ben-Gvir isn’t dead, the claim is a social media hoax",http://www.politifact.com/factchecks/2026/mar/11/tweets/Israel-Minister-Ben-Gvir-no-dead/,www.politifact.com,"PolitiFact | Israel’s National Security Minister Ben-Gvir isn’t dead, the claim is a social media ho",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.politifact.com,factcheck,2026-03-13T13:03:36.957753
"About 37% of Democrats did, too",http://www.politifact.com/article/2026/mar/11/trump-voting-by-mail-save-america-act-congress/,www.politifact.com,PolitiFact | President Trump wants to slash voting by mail. About 1 in 4 Republicans voted that way ,0,LOW,False,,,factcheck,2026-03-13T13:03:37.250332
"[DEBUNKED] PolitiFact | What did Sen. Markwayne Mullin, Trump&#x27;s DHS secretary pick, say about the ‘smell’ of war?",http://www.politifact.com/article/2026/mar/06/Markwayne-Mullin-smell-war-Afghanistan-Noem/,www.politifact.com,"PolitiFact | What did Sen. Markwayne Mullin, Trump&#x27;s DHS secretary pick, say about the ‘smell’ ",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.politifact.com,factcheck,2026-03-13T13:03:37.551879
[DEBUNKED] Footage of Russian attack on Kyiv shared with false claims it shows Iranian drone strike on Bahrain – Full Fact,https://fullfact.org/conflict/miscaptioned-footage-bahrain-iran-russia-kyiv/,fullfact.org,Footage of Russian attack on Kyiv shared with false claims it shows Iranian drone strike on Bahrain ,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-03-13T13:03:39.479073
[DEBUNKED] Pictures of Rishi Sunak in a hospital bed are fake – Full Fact,https://fullfact.org/politics/rishi-sunak-hospital-pictures-fake/,fullfact.org,Pictures of Rishi Sunak in a hospital bed are fake – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-03-13T13:03:39.900407
[DEBUNKED] Image showing US B-2 supposedly ‘shot down’ by Iran is fake – Full Fact,https://fullfact.org/conflict/fake-B-2-shot-down-image/,fullfact.org,Image showing US B-2 supposedly ‘shot down’ by Iran is fake – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-03-13T13:03:40.476397
[DEBUNKED] B-2 stealth bomber flypast video is digital creation – Full Fact,https://fullfact.org/conflict/B2-bomber-plane-persian-gulf-cgi/,fullfact.org,B-2 stealth bomber flypast video is digital creation – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-03-13T13:03:41.043548
[DEBUNKED] Viral images of ‘US soldiers captured in Iran’ are AI-generated – Full Fact,https://fullfact.org/conflict/captured-us-soldiers-iran-image-fake/,fullfact.org,Viral images of ‘US soldiers captured in Iran’ are AI-generated – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-03-13T13:03:41.447964
[DEBUNKED] Fake image of Iranian children’s funeral shared online by MP – Full Fact,https://fullfact.org/conflict/fake-image-iranian-schoolchildren-burial/,fullfact.org,Fake image of Iranian children’s funeral shared online by MP – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-03-13T13:03:41.865600
[DEBUNKED] Post about Toby Carvery giveaway is fake – Full Fact,https://fullfact.org/shopping/toby-fake-carvery-deal/,fullfact.org,Post about Toby Carvery giveaway is fake – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-03-13T13:03:42.634727
[DEBUNKED] Biden Makes Flawed Comparisons with Trump - FactCheck.org,https://www.factcheck.org/2026/03/biden-makes-flawed-comparisons-with-trump/,www.factcheck.org,Biden Makes Flawed Comparisons with Trump - FactCheck.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.factcheck.org,factcheck,2026-03-13T13:03:43.694371
[DEBUNKED] FactChecking Claims in Casey Means&#039; Surgeon General Confirmation Hearing - FactCheck.org,https://www.factcheck.org/2026/03/factchecking-claims-in-casey-means-surgeon-general-confirmation-hearing/,www.factcheck.org,FactChecking Claims in Casey Means&#039; Surgeon General Confirmation Hearing - FactCheck.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.factcheck.org,factcheck,2026-03-13T13:03:43.765979
[DEBUNKED] FactChecking Trump&#039;s State of the Union Address - FactCheck.org,https://www.factcheck.org/2026/02/factchecking-trumps-state-of-the-union-address/,www.factcheck.org,FactChecking Trump&#039;s State of the Union Address - FactCheck.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.factcheck.org,factcheck,2026-03-13T13:03:44.375257
[DEBUNKED] A Pre-SOTU Guide to Trump&#039;s Economic Claims - FactCheck.org,https://www.factcheck.org/2026/02/a-pre-sotu-guide-to-trumps-economic-claims/,www.factcheck.org,A Pre-SOTU Guide to Trump&#039;s Economic Claims - FactCheck.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.factcheck.org,factcheck,2026-03-13T13:03:44.613843
[DEBUNKED] Fact Check: The Vatican Did NOT Close Secret Archives Over Epstein Files | Lead Stories,https://leadstories.com/hoax-alert/2026/03/fact-check-vatican-did-not-close-secret-archives-epstein-files.html,leadstories.com,Fact Check: The Vatican Did NOT Close Secret Archives Over Epstein Files | Lead Stories,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-03-13T13:03:44.997480
[DEBUNKED] Fact Check: British Actress Adjoa Andoh Did NOT Accuse Lord Of The Rings Movies Of Blackface Over Ash Scene | Lead Stories,https://leadstories.com/hoax-alert/2026/03/fact-check-actress-adjoa-andoh-did-not-accuse-lord-of-the-rings-movies-of-blackface-over-ash-scene.html,leadstories.com,Fact Check: British Actress Adjoa Andoh Did NOT Accuse Lord Of The Rings Movies Of Blackface Over As,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-03-13T13:03:45.168977
[DEBUNKED] Fact Check: Video Purporting To Show Strike On U.S. Military Base 'In Jordan And The Gulf' Is NOT Real Footage | Lead Stories,https://leadstories.com/hoax-alert/2026/03/fact-check-video-purporting-to-show-strike-on-us-miliary-base-in-jordan-and-the-gulf-is-not-real-footage.html,leadstories.com,Fact Check: Video Purporting To Show Strike On U.S. Military Base 'In Jordan And The Gulf' Is NOT Re,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-03-13T13:03:45.336517
"[DEBUNKED] Fact Check: Video Does NOT Show Angry People At Ben Gurion Airport Throwing Things At Staff Behind Counter, Demanding Tickets To Leave Israel | Lead Stories",https://leadstories.com/hoax-alert/2026/03/fact-check-video-does-not-show-angry-people-at-ben-gurion-airport-throwing-things-at-staff-demanding-tickets-to-leave-israel.html,leadstories.com,Fact Check: Video Does NOT Show Angry People At Ben Gurion Airport Throwing Things At Staff Behind C,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-03-13T13:03:45.504519
[DEBUNKED] Fact Check: Ted Lieu Did NOT Confront Kash Patel With Secret Epstein Recording Saying 'Trump Told Me To Bury It' | Lead Stories,https://leadstories.com/hoax-alert/2026/03/fact-check-ted-lieu-did-not-confront-kash-patel-with-secret-epstein-recording-saying-trump-told-me-to-bury-it.html,leadstories.com,Fact Check: Ted Lieu Did NOT Confront Kash Patel With Secret Epstein Recording Saying 'Trump Told Me,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-03-13T13:03:45.684089
[DEBUNKED] Fact Check: Video Does NOT Show The Last White College Student In Ireland -- It Shows A Ticketed Event Hosted By The School's Africa Society | Lead Stories,https://leadstories.com/hoax-alert/2026/03/fact-check-video-does-not-show-the-last-white-college-student-in-ireland.html,leadstories.com,Fact Check: Video Does NOT Show The Last White College Student In Ireland -- It Shows A Ticketed Eve,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-03-13T13:03:45.834161
[DEBUNKED] Fact Check: FAKE Video Shows Iranian Crowd Cheering For Cardboard Cutout Of Ayatollah Mojtaba Khamenei | Lead Stories,https://leadstories.com/hoax-alert/2026/03/fact-check-fake-video-iran-cheering-cardboard-cutout-ayatollah-mojtaba-khamenei.html,leadstories.com,Fact Check: FAKE Video Shows Iranian Crowd Cheering For Cardboard Cutout Of Ayatollah Mojtaba Khamen,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-03-13T13:03:45.973201
[DEBUNKED] Fact Check: FAKE Video Of Donald Trump Unveiling A 'Cardboard Ayatollah' In Oval Office To Laura Ingraham | Lead Stories,https://leadstories.com/hoax-alert/2026/03/fact-check-fake-video-donald-trump-cardboard-ayatollah-oval-office-laura-ingraham.html,leadstories.com,Fact Check: FAKE Video Of Donald Trump Unveiling A 'Cardboard Ayatollah' In Oval Office To Laura Ing,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-03-13T13:03:46.132563
[DEBUNKED] Fact Check: NO Batley Teacher Named 'Ze Berry' Refused To Teach Students For Wearing Harry Potter Costumes -- AI Satire Meme | Lead Stories,https://leadstories.com/hoax-alert/2026/03/fact-check-story-of-ze-berrr-refusing-to-teach-for-harry-potter-costumes-is-not-real.html,leadstories.com,Fact Check: NO Batley Teacher Named 'Ze Berry' Refused To Teach Students For Wearing Harry Potter Co,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-03-13T13:03:46.295320
